year,month,day,trait,descriptor
1972,7,19,resilient,scholar
1972,7,20,intelligent,philosopher
1972,7,21,organized,philosopher
1972,7,22,adventurous,artist
1972,7,23,empathetic,artist
1972,7,24,empathetic,pioneer
1972,7,25,intelligent,monk
1972,7,26,analytical,philosopher
1972,7,27,resilient,pioneer
1972,7,28,friendly,king
1972,7,29,creative,scholar
1972,7,30,empathetic,warrior
1972,7,31,charismatic,delegate
1972,8,1,empathetic,commander
1972,8,2,intelligent,commander
1972,8,3,outgoing,warrior
1972,8,4,adventurous,artist
1972,8,5,outgoing,pioneer
1972,8,6,intelligent,philosopher
1972,8,7,intelligent,artist
1972,8,8,analytical,explorer
1972,8,9,organized,philosopher
1972,8,10,resilient,artist
1972,8,11,resilient,king
1972,8,12,friendly,delegate
1972,8,13,resilient,philosopher
1972,8,14,intelligent,explorer
1972,8,15,empathetic,commander
1972,8,16,organized,delegate
1972,8,17,intelligent,monk
1972,8,18,charismatic,warrior
1972,8,19,resilient,delegate
1972,8,20,organized,warrior
1972,8,21,resilient,scholar
1972,8,22,creative,commander
1972,8,23,adventurous,philosopher
1972,8,24,creative,king
1972,8,25,empathetic,commander
1972,8,26,empathetic,pioneer
1972,8,27,intelligent,king
1972,8,28,intelligent,monk
1972,8,29,resilient,delegate
1972,8,30,analytical,pioneer
1972,8,31,organized,commander
1972,9,1,intelligent,warrior
1972,9,2,organized,commander
1972,9,3,empathetic,pioneer
1972,9,4,intelligent,philosopher
1972,9,5,charismatic,philosopher
1972,9,6,resilient,monk
1972,9,7,creative,scholar
1972,9,8,organized,pioneer
1972,9,9,resilient,commander
1972,9,10,resilient,explorer
1972,9,11,outgoing,explorer
1972,9,12,adventurous,philosopher
1972,9,13,intelligent,artist
1972,9,14,outgoing,monk
1972,9,15,intelligent,artist
1972,9,16,analytical,monk
1972,9,17,intelligent,pioneer
1972,9,18,outgoing,explorer
1972,9,19,intelligent,explorer
1972,9,20,empathetic,king
1972,9,21,empathetic,philosopher
1972,9,22,organized,scholar
1972,9,23,charismatic,explorer
1972,9,24,friendly,monk
1972,9,25,empathetic,scholar
1972,9,26,outgoing,explorer
1972,9,27,organized,scholar
1972,9,28,intelligent,explorer
1972,9,29,friendly,delegate
1972,9,30,charismatic,commander
1972,10,1,charismatic,scholar
1972,10,2,charismatic,pioneer
1972,10,3,empathetic,scholar
1972,10,4,analytical,philosopher
1972,10,5,empathetic,monk
1972,10,6,intelligent,philosopher
1972,10,7,charismatic,warrior
1972,10,8,creative,philosopher
1972,10,9,intelligent,artist
1972,10,10,charismatic,king
1972,10,11,creative,warrior
1972,10,12,friendly,pioneer
1972,10,13,creative,philosopher
1972,10,14,resilient,scholar
1972,10,15,friendly,scholar
1972,10,16,analytical,king
1972,10,17,empathetic,delegate
1972,10,18,organized,monk
1972,10,19,adventurous,delegate
1972,10,20,resilient,explorer
1972,10,21,creative,philosopher
1972,10,22,resilient,warrior
1972,10,23,outgoing,warrior
1972,10,24,adventurous,artist
1972,10,25,organized,scholar
1972,10,26,analytical,monk
1972,10,27,organized,philosopher
1972,10,28,adventurous,king
1972,10,29,adventurous,pioneer
1972,10,30,resilient,explorer
1972,10,31,empathetic,commander
1972,11,1,organized,scholar
1972,11,2,outgoing,delegate
1972,11,3,intelligent,scholar
1972,11,4,organized,commander
1972,11,5,intelligent,scholar
1972,11,6,empathetic,commander
1972,11,7,outgoing,warrior
1972,11,8,analytical,commander
1972,11,9,analytical,king
1972,11,10,intelligent,monk
1972,11,11,analytical,warrior
1972,11,12,adventurous,artist
1972,11,13,intelligent,pioneer
1972,11,14,resilient,pioneer
1972,11,15,adventurous,warrior
1972,11,16,organized,king
1972,11,17,analytical,delegate
1972,11,18,adventurous,artist
1972,11,19,creative,artist
1972,11,20,adventurous,delegate
1972,11,21,outgoing,artist
1972,11,22,resilient,philosopher
1972,11,23,charismatic,pioneer
1972,11,24,intelligent,explorer
1972,11,25,friendly,king
1972,11,26,analytical,artist
1972,11,27,organized,commander
1972,11,28,organized,scholar
1972,11,29,empathetic,pioneer
1972,11,30,charismatic,warrior
1972,12,1,charismatic,scholar
1972,12,2,outgoing,warrior
1972,12,3,empathetic,artist
1972,12,4,charismatic,pioneer
1972,12,5,charismatic,explorer
1972,12,6,adventurous,delegate
1972,12,7,empathetic,scholar
1972,12,8,outgoing,explorer
1972,12,9,analytical,artist
1972,12,10,empathetic,pioneer
1972,12,11,friendly,monk
1972,12,12,organized,scholar
1972,12,13,outgoing,delegate
1972,12,14,friendly,king
1972,12,15,creative,monk
1972,12,16,friendly,warrior
1972,12,17,creative,scholar
1972,12,18,friendly,philosopher
1972,12,19,empathetic,pioneer
1972,12,20,outgoing,warrior
1972,12,21,creative,artist
1972,12,22,intelligent,warrior
1972,12,23,analytical,delegate
1972,12,24,organized,philosopher
1972,12,25,friendly,artist
1972,12,26,organized,king
1972,12,27,adventurous,philosopher
1972,12,28,resilient,pioneer
1972,12,29,adventurous,monk
1972,12,30,intelligent,monk
1972,12,31,intelligent,monk
1973,1,1,empathetic,warrior
1973,1,2,organized,delegate
1973,1,3,charismatic,commander
1973,1,4,empathetic,artist
1973,1,5,resilient,warrior
1973,1,6,charismatic,scholar
1973,1,7,friendly,scholar
1973,1,8,outgoing,pioneer
1973,1,9,intelligent,commander
1973,1,10,outgoing,artist
1973,1,11,creative,pioneer
1973,1,12,charismatic,scholar
1973,1,13,adventurous,king
1973,1,14,creative,commander
1973,1,15,friendly,pioneer
1973,1,16,organized,explorer
1973,1,17,friendly,warrior
1973,1,18,resilient,explorer
1973,1,19,analytical,commander
1973,1,20,organized,scholar
1973,1,21,outgoing,warrior
1973,1,22,creative,warrior
1973,1,23,friendly,pioneer
1973,1,24,organized,warrior
1973,1,25,analytical,king
1973,1,26,resilient,pioneer
1973,1,27,friendly,explorer
1973,1,28,analytical,monk
1973,1,29,creative,pioneer
1973,1,30,analytical,delegate
1973,1,31,creative,monk
1973,2,1,creative,commander
1973,2,2,charismatic,king
1973,2,3,empathetic,explorer
1973,2,4,outgoing,king
1973,2,5,outgoing,monk
1973,2,6,adventurous,delegate
1973,2,7,intelligent,scholar
1973,2,8,outgoing,king
1973,2,9,intelligent,explorer
1973,2,10,analytical,delegate
1973,2,11,adventurous,explorer
1973,2,12,outgoing,pioneer
1973,2,13,outgoing,explorer
1973,2,14,outgoing,philosopher
1973,2,15,creative,explorer
1973,2,16,adventurous,philosopher
1973,2,17,adventurous,artist
1973,2,18,charismatic,warrior
1973,2,19,intelligent,commander
1973,2,20,outgoing,delegate
1973,2,21,charismatic,artist
1973,2,22,creative,pioneer
1973,2,23,resilient,warrior
1973,2,24,adventurous,explorer
1973,2,25,intelligent,warrior
1973,2,26,analytical,warrior
1973,2,27,outgoing,artist
1973,2,28,analytical,scholar
1973,3,1,outgoing,monk
1973,3,2,analytical,king
1973,3,3,organized,explorer
1973,3,4,resilient,philosopher
1973,3,5,outgoing,king
1973,3,6,outgoing,philosopher
1973,3,7,friendly,artist
1973,3,8,organized,scholar
1973,3,9,analytical,scholar
1973,3,10,intelligent,explorer
1973,3,11,adventurous,philosopher
1973,3,12,charismatic,monk
1973,3,13,charismatic,monk
1973,3,14,friendly,explorer
1973,3,15,analytical,monk
1973,3,16,empathetic,monk
1973,3,17,organized,delegate
1973,3,18,adventurous,commander
1973,3,19,organized,delegate
1973,3,20,intelligent,king
1973,3,21,charismatic,artist
1973,3,22,resilient,commander
1973,3,23,resilient,monk
1973,3,24,intelligent,artist
1973,3,25,charismatic,scholar
1973,3,26,organized,pioneer
1973,3,27,adventurous,scholar
1973,3,28,empathetic,delegate
1973,3,29,friendly,monk
1973,3,30,empathetic,pioneer
1973,3,31,organized,king
1973,4,1,charismatic,king
1973,4,2,resilient,scholar
1973,4,3,analytical,commander
1973,4,4,charismatic,monk
1973,4,5,intelligent,king
1973,4,6,outgoing,scholar
1973,4,7,organized,commander
1973,4,8,organized,monk
1973,4,9,analytical,warrior
1973,4,10,adventurous,king
1973,4,11,adventurous,pioneer
1973,4,12,charismatic,warrior
1973,4,13,analytical,king
1973,4,14,resilient,delegate
1973,4,15,organized,monk
1973,4,16,adventurous,philosopher
1973,4,17,charismatic,king
1973,4,18,friendly,monk
1973,4,19,outgoing,warrior
1973,4,20,outgoing,pioneer
1973,4,21,empathetic,warrior
1973,4,22,creative,explorer
1973,4,23,analytical,explorer
1973,4,24,resilient,monk
1973,4,25,friendly,explorer
1973,4,26,creative,explorer
1973,4,27,adventurous,philosopher
1973,4,28,analytical,warrior
1973,4,29,charismatic,king
1973,4,30,friendly,monk
1973,5,1,intelligent,explorer
1973,5,2,intelligent,explorer
1973,5,3,intelligent,explorer
1973,5,4,analytical,pioneer
1973,5,5,charismatic,pioneer
1973,5,6,outgoing,king
1973,5,7,resilient,monk
1973,5,8,adventurous,monk
1973,5,9,friendly,warrior
1973,5,10,organized,commander
1973,5,11,organized,artist
1973,5,12,empathetic,pioneer
1973,5,13,charismatic,pioneer
1973,5,14,adventurous,philosopher
1973,5,15,adventurous,warrior
1973,5,16,friendly,artist
1973,5,17,creative,explorer
1973,5,18,resilient,king
1973,5,19,outgoing,scholar
1973,5,20,charismatic,commander
1973,5,21,organized,scholar
1973,5,22,analytical,scholar
1973,5,23,intelligent,scholar
1973,5,24,adventurous,warrior
1973,5,25,friendly,monk
1973,5,26,organized,pioneer
1973,5,27,analytical,king
1973,5,28,friendly,philosopher
1973,5,29,charismatic,scholar
1973,5,30,analytical,warrior
1973,5,31,empathetic,pioneer
1973,6,1,organized,pioneer
1973,6,2,outgoing,explorer
1973,6,3,adventurous,king
1973,6,4,friendly,artist
1973,6,5,adventurous,monk
1973,6,6,intelligent,artist
1973,6,7,analytical,scholar
1973,6,8,analytical,pioneer
1973,6,9,resilient,artist
1973,6,10,charismatic,pioneer
1973,6,11,empathetic,commander
1973,6,12,adventurous,philosopher
1973,6,13,intelligent,monk
1973,6,14,outgoing,king
1973,6,15,friendly,explorer
1973,6,16,organized,king
1973,6,17,creative,king
1973,6,18,intelligent,warrior
1973,6,19,adventurous,explorer
1973,6,20,organized,scholar
1973,6,21,adventurous,artist
1973,6,22,charismatic,warrior
1973,6,23,empathetic,explorer
1973,6,24,adventurous,commander
1973,6,25,friendly,warrior
1973,6,26,friendly,monk
1973,6,27,friendly,commander
1973,6,28,creative,king
1973,6,29,adventurous,monk
1973,6,30,friendly,philosopher
1973,7,1,outgoing,warrior
1973,7,2,organized,scholar
1973,7,3,intelligent,monk
1973,7,4,creative,pioneer
1973,7,5,resilient,artist
1973,7,6,creative,delegate
1973,7,7,resilient,philosopher
1973,7,8,resilient,warrior
1973,7,9,friendly,warrior
1973,7,10,empathetic,commander
1973,7,11,empathetic,philosopher
1973,7,12,organized,artist
1973,7,13,outgoing,warrior
1973,7,14,empathetic,delegate
1973,7,15,intelligent,king
1973,7,16,outgoing,king
1973,7,17,organized,scholar
1973,7,18,resilient,commander
1973,7,19,creative,pioneer
1973,7,20,charismatic,artist
1973,7,21,friendly,philosopher
1973,7,22,outgoing,monk
1973,7,23,creative,delegate
1973,7,24,charismatic,monk
1973,7,25,outgoing,artist
1973,7,26,friendly,artist
1973,7,27,charismatic,king
1973,7,28,empathetic,artist
1973,7,29,charismatic,scholar
1973,7,30,adventurous,scholar
1973,7,31,adventurous,king
1973,8,1,outgoing,delegate
1973,8,2,adventurous,monk
1973,8,3,creative,artist
1973,8,4,intelligent,scholar
1973,8,5,organized,explorer
1973,8,6,friendly,explorer
1973,8,7,intelligent,king
1973,8,8,outgoing,philosopher
1973,8,9,creative,commander
1973,8,10,intelligent,commander
1973,8,11,analytical,delegate
1973,8,12,intelligent,commander
1973,8,13,outgoing,explorer
1973,8,14,analytical,artist
1973,8,15,adventurous,pioneer
1973,8,16,organized,explorer
1973,8,17,creative,artist
1973,8,18,resilient,king
1973,8,19,charismatic,explorer
1973,8,20,analytical,king
1973,8,21,friendly,philosopher
1973,8,22,friendly,scholar
1973,8,23,adventurous,scholar
1973,8,24,intelligent,warrior
1973,8,25,resilient,king
1973,8,26,analytical,warrior
1973,8,27,resilient,explorer
1973,8,28,adventurous,philosopher
1973,8,29,charismatic,scholar
1973,8,30,organized,artist
1973,8,31,resilient,monk
1973,9,1,analytical,commander
1973,9,2,adventurous,explorer
1973,9,3,adventurous,king
1973,9,4,intelligent,delegate
1973,9,5,empathetic,philosopher
1973,9,6,analytical,philosopher
1973,9,7,analytical,commander
1973,9,8,friendly,explorer
1973,9,9,organized,monk
1973,9,10,empathetic,philosopher
1973,9,11,empathetic,king
1973,9,12,analytical,scholar
1973,9,13,analytical,explorer
1973,9,14,resilient,artist
1973,9,15,resilient,philosopher
1973,9,16,creative,artist
1973,9,17,resilient,explorer
1973,9,18,friendly,pioneer
1973,9,19,intelligent,artist
1973,9,20,organized,monk
1973,9,21,outgoing,delegate
1973,9,22,analytical,warrior
1973,9,23,empathetic,delegate
1973,9,24,resilient,pioneer
1973,9,25,adventurous,pioneer
1973,9,26,creative,scholar
1973,9,27,adventurous,delegate
1973,9,28,intelligent,philosopher
1973,9,29,organized,warrior
1973,9,30,resilient,philosopher
1973,10,1,empathetic,philosopher
1973,10,2,resilient,monk
1973,10,3,resilient,explorer
1973,10,4,empathetic,philosopher
1973,10,5,analytical,delegate
1973,10,6,charismatic,monk
1973,10,7,resilient,delegate
1973,10,8,outgoing,philosopher
1973,10,9,charismatic,warrior
1973,10,10,creative,delegate
1973,10,11,resilient,pioneer
1973,10,12,analytical,delegate
1973,10,13,empathetic,monk
1973,10,14,creative,delegate
1973,10,15,organized,philosopher
1973,10,16,intelligent,philosopher
1973,10,17,organized,philosopher
1973,10,18,empathetic,philosopher
1973,10,19,empathetic,monk
1973,10,20,outgoing,monk
1973,10,21,resilient,artist
1973,10,22,adventurous,pioneer
1973,10,23,empathetic,scholar
1973,10,24,creative,artist
1973,10,25,creative,scholar
1973,10,26,creative,philosopher
1973,10,27,resilient,commander
1973,10,28,adventurous,philosopher
1973,10,29,friendly,explorer
1973,10,30,outgoing,king
1973,10,31,outgoing,monk
1973,11,1,creative,delegate
1973,11,2,resilient,commander
1973,11,3,creative,monk
1973,11,4,charismatic,delegate
1973,11,5,creative,king
1973,11,6,adventurous,king
1973,11,7,charismatic,scholar
1973,11,8,intelligent,monk
1973,11,9,outgoing,philosopher
1973,11,10,outgoing,delegate
1973,11,11,empathetic,commander
1973,11,12,creative,king
1973,11,13,adventurous,artist
1973,11,14,creative,king
1973,11,15,resilient,warrior
1973,11,16,analytical,philosopher
1973,11,17,outgoing,commander
1973,11,18,creative,delegate
1973,11,19,organized,commander
1973,11,20,adventurous,philosopher
1973,11,21,outgoing,delegate
1973,11,22,analytical,delegate
1973,11,23,charismatic,king
1973,11,24,outgoing,monk
1973,11,25,charismatic,king
1973,11,26,organized,delegate
1973,11,27,adventurous,warrior
1973,11,28,outgoing,artist
1973,11,29,intelligent,philosopher
1973,11,30,empathetic,explorer
1973,12,1,analytical,warrior
1973,12,2,charismatic,warrior
1973,12,3,analytical,scholar
1973,12,4,empathetic,philosopher
1973,12,5,intelligent,pioneer
1973,12,6,outgoing,explorer
1973,12,7,analytical,king
1973,12,8,adventurous,scholar
1973,12,9,resilient,delegate
1973,12,10,charismatic,delegate
1973,12,11,creative,explorer
1973,12,12,outgoing,pioneer
1973,12,13,analytical,scholar
1973,12,14,charismatic,scholar
1973,12,15,analytical,philosopher
1973,12,16,adventurous,warrior
1973,12,17,empathetic,monk
1973,12,18,creative,king
1973,12,19,creative,warrior
1973,12,20,outgoing,delegate
1973,12,21,intelligent,philosopher
1973,12,22,friendly,scholar
1973,12,23,resilient,scholar
1973,12,24,analytical,delegate
1973,12,25,adventurous,explorer
1973,12,26,charismatic,artist
1973,12,27,analytical,philosopher
1973,12,28,empathetic,scholar
1973,12,29,outgoing,king
1973,12,30,intelligent,explorer
1973,12,31,creative,scholar
1974,1,1,creative,artist
1974,1,2,empathetic,warrior
1974,1,3,friendly,monk
1974,1,4,creative,delegate
1974,1,5,adventurous,delegate
1974,1,6,adventurous,warrior
1974,1,7,creative,explorer
1974,1,8,adventurous,delegate
1974,1,9,charismatic,philosopher
1974,1,10,friendly,explorer
1974,1,11,analytical,explorer
1974,1,12,charismatic,king
1974,1,13,charismatic,warrior
1974,1,14,resilient,commander
1974,1,15,resilient,artist
1974,1,16,charismatic,pioneer
1974,1,17,adventurous,king
1974,1,18,resilient,warrior
1974,1,19,creative,commander
1974,1,20,organized,explorer
1974,1,21,charismatic,philosopher
1974,1,22,creative,philosopher
1974,1,23,charismatic,artist
1974,1,24,resilient,artist
1974,1,25,organized,explorer
1974,1,26,organized,philosopher
1974,1,27,charismatic,warrior
1974,1,28,resilient,king
1974,1,29,charismatic,pioneer
1974,1,30,charismatic,scholar
1974,1,31,adventurous,delegate
1974,2,1,friendly,king
1974,2,2,intelligent,explorer
1974,2,3,empathetic,king
1974,2,4,analytical,scholar
1974,2,5,analytical,explorer
1974,2,6,empathetic,philosopher
1974,2,7,analytical,artist
1974,2,8,adventurous,philosopher
1974,2,9,organized,commander
1974,2,10,intelligent,king
1974,2,11,charismatic,artist
1974,2,12,analytical,pioneer
1974,2,13,organized,scholar
1974,2,14,empathetic,king
1974,2,15,charismatic,delegate
1974,2,16,friendly,philosopher
1974,2,17,charismatic,monk
1974,2,18,intelligent,pioneer
1974,2,19,intelligent,pioneer
1974,2,20,adventurous,king
1974,2,21,intelligent,delegate
1974,2,22,creative,philosopher
1974,2,23,friendly,commander
1974,2,24,adventurous,commander
1974,2,25,empathetic,artist
